,x_l,x_m,x_r,w_l,w_m,w_r,xw_l,xw_m,xw_r,m_l,m_m,m_r,y_l,y_m,y_r
24,0.2886913326087349,0.2953763279964088,0.30206132338408265,2,3,4,0.5773826652174698,0.8861289839892263,1.2082452935363306,0.7187217077736652,0.7200756901720435,0.7214296725704219,0.088235294117647,0.088235294117647,0.088235294117647
25,0.266369933081056,0.2820063372210611,0.2976427413610662,3,4,5,0.7991097992431679,1.1280253488842444,1.4882137068053312,0.6973546916449523,0.7227836549688003,0.7482126182926482,0.1764705882352941,0.1764705882352941,0.1764705882352941
26,0.21217658042144566,0.2507335289410509,0.2892904774606561,3,4,5,0.6365297412643369,1.0029341157642035,1.4464523873032806,0.6208535488265914,0.6719257283211044,0.7229979078156175,0.2941176470588235,0.2941176470588235,0.2941176470588235
27,0.1543830947511928,0.1736196319018404,0.192856169052488,2,3,4,0.3087661895023856,0.5208588957055212,0.771424676209952,0.7657244614546375,0.7740700873101305,0.7824157131656235,0.088235294117647,0.088235294117647,0.088235294117647
28,0.1966666666666666,0.2120927062031356,0.22751874573960462,2,3,4,0.3933333333333332,0.6362781186094069,0.9100749829584185,0.6725404988770615,0.7907613390211166,0.9089821791651717,0.1176470588235294,0.1176470588235294,0.1176470588235294
29,0.19403357378817498,0.2429447852760736,0.2918559967639722,4,5,6,0.7761342951526999,1.214723926380368,1.7511359805838334,0.5188470979644284,0.5543196587330064,0.5897922195015843,0.1176470588235294,0.1176470588235294,0.1176470588235294
30,0.11516138939451824,0.1451223623002764,0.17508333520603453,3,4,5,0.3454841681835547,0.5804894492011056,0.8754166760301727,0.6163017560697263,0.6252647802701623,0.6342278044705983,0.2941176470588235,0.2941176470588235,0.2941176470588235
31,0.1178495073433723,0.2050443081117927,0.2922391088802131,5,6,7,0.5892475367168615,1.230265848670756,2.0456737621614915,0.6108558374076852,0.6431908286710344,0.6755258199343835,0.2647058823529412,0.2647058823529412,0.2647058823529412
32,0.3316306217620061,0.3794339096486335,0.4272371975352609,5,6,7,1.6581531088100303,2.276603457891801,2.9906603827468263,0.696544252926942,0.7078608111977327,0.7191773694685234,0.0588235294117647,0.0588235294117647,0.0588235294117647
33,0.25877216865435504,0.2838273338753787,0.3088824990964023,4,5,6,1.0350886746174202,1.4191366693768934,1.8532949945784138,0.6115287562524651,0.6852276946561513,0.7589266330598375,0.1470588235294117,0.1470588235294117,0.1470588235294117
34,0.1872852944271377,0.2337170034333314,0.2801487124395251,5,6,7,0.9364264721356885,1.4023020205999885,1.9610409870766756,0.47941753998981074,0.5378298178487788,0.5962420957077469,0.088235294117647,0.088235294117647,0.088235294117647
35,0.29720977445837404,0.3265804214457188,0.35595106843306357,5,6,7,1.48604887229187,1.9594825286743127,2.4916574790314447,0.6489226011188747,0.654654373566715,0.6603861460145553,0.2058823529411764,0.2058823529411764,0.2058823529411764
